,tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
3577,2021-341,60,Metz,metz,/en/scores/archive/metz/341/2021/results,2021.09.20,2021,09,20,2021.09.26,2021,09,26,481270.0,2021,1st Round Qualifying,7,3,(4),ESP,Bernabe Zapata Miralles,bernabe-zapata-miralles,z419,,CHI,Alejandro Tabilo,alejandro-tabilo,te30,36 64 61 ,2,1,15,11,0,0,2021-341-z419-te30,
3578,2021-341,60,Metz,metz,/en/scores/archive/metz/341/2021/results,2021.09.20,2021,09,20,2021.09.26,2021,09,26,481270.0,2021,1st Round Qualifying,7,4,(5),DEN,Holger Rune,holger-rune,r0dg,,ITA,Thomas Fabbiano,thomas-fabbiano,f586,36 63 64 ,2,1,15,13,0,0,2021-341-r0dg-f586,
3579,2021-341,60,Metz,metz,/en/scores/archive/metz/341/2021/results,2021.09.20,2021,09,20,2021.09.26,2021,09,26,481270.0,2021,1st Round Qualifying,7,5,(6),FRA,Antoine Hoang,antoine-hoang,ha71,(PR),GER,Yannick Maden,yannick-maden,mh16,62 64 ,2,0,12,6,0,0,2021-341-ha71-mh16,
3580,2021-341,60,Metz,metz,/en/scores/archive/metz/341/2021/results,2021.09.20,2021,09,20,2021.09.26,2021,09,26,481270.0,2021,1st Round Qualifying,7,6,(WC),FRA,Harold Mayot,harold-mayot,m0g4,(7),ITA,Federico Gaio,federico-gaio,gb53,67475 64 ,1,1,12,11,0,1,2021-341-m0g4-gb53,
3581,2021-341,60,Metz,metz,/en/scores/archive/metz/341/2021/results,2021.09.20,2021,09,20,2021.09.26,2021,09,26,481270.0,2021,1st Round Qualifying,7,7,,FRA,Alexandre Muller,alexandre-muller,mp20,(8),FRA,Quentin Halys,quentin-halys,hb64,36 63 64 ,2,1,15,13,0,0,2021-341-mp20-hb64,
3582,2021-341,60,Metz,metz,/en/scores/archive/metz/341/2021/results,2021.09.20,2021,09,20,2021.09.26,2021,09,26,481270.0,2021,1st Round Qualifying,7,8,(AL),CAN,Brayden Schnur,brayden-schnur,sp24,,ITA,Roberto Marcora,roberto-marcora,mj01,36 64 62 ,2,1,15,12,0,0,2021-341-sp24-mj01,
3583,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Finals,1,1,(2),NOR,Casper Ruud,casper-ruud,rh16,,GBR,Cameron Norrie,cameron-norrie,n771,60 62 ,2,0,12,2,0,0,2021-9569-rh16-n771,/en/stats/second-screen/archive/2021/9569/MS001
3584,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Semi-Finals,2,1,,GBR,Cameron Norrie,cameron-norrie,n771,(1),RUS,Andrey Rublev,andrey-rublev,re44,36 63 64 ,2,1,15,13,0,0,2021-9569-n771-re44,/en/stats/second-screen/archive/2021/9569/MS002
3585,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Semi-Finals,2,2,(2),NOR,Casper Ruud,casper-ruud,rh16,,BUL,Grigor Dimitrov,grigor-dimitrov,d875,64 46 64 ,2,1,16,14,0,0,2021-9569-rh16-d875,/en/stats/second-screen/archive/2021/9569/MS003
3586,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Quarter-Finals,3,1,(1),RUS,Andrey Rublev,andrey-rublev,re44,(6),ARG,Diego Schwartzman,diego-schwartzman,sm37,61 75 ,2,0,13,6,0,0,2021-9569-re44-sm37,/en/stats/second-screen/archive/2021/9569/MS004
3587,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Quarter-Finals,3,2,(2),NOR,Casper Ruud,casper-ruud,rh16,(9),ITA,Lorenzo Sonego,lorenzo-sonego,su87,61 64 ,2,0,12,5,0,0,2021-9569-rh16-su87,/en/stats/second-screen/archive/2021/9569/MS007
3588,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Quarter-Finals,3,3,,GBR,Cameron Norrie,cameron-norrie,n771,(4),CAN,Denis Shapovalov,denis-shapovalov,su55,63 61 ,2,0,12,4,0,0,2021-9569-n771-su55,/en/stats/second-screen/archive/2021/9569/MS005
3589,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Quarter-Finals,3,4,,BUL,Grigor Dimitrov,grigor-dimitrov,d875,,RUS,Aslan Karatsev,aslan-karatsev,kc56,61 16 62 ,2,1,13,9,0,0,2021-9569-d875-kc56,/en/stats/second-screen/archive/2021/9569/MS006
3590,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 16,4,1,(1),RUS,Andrey Rublev,andrey-rublev,re44,(WC),USA,Brandon Nakashima,brandon-nakashima,n0ae,62 61 ,2,0,12,3,0,0,2021-9569-re44-n0ae,/en/stats/second-screen/archive/2021/9569/MS008
3591,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 16,4,2,(2),NOR,Casper Ruud,casper-ruud,rh16,(WC),GBR,Andy Murray,andy-murray,mc10,75 64 ,2,0,13,9,0,0,2021-9569-rh16-mc10,/en/stats/second-screen/archive/2021/9569/MS015
3592,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 16,4,3,(4),CAN,Denis Shapovalov,denis-shapovalov,su55,,USA,Taylor Fritz,taylor-fritz,fb98,76762 ,1,0,7,6,1,0,2021-9569-su55-fb98,/en/stats/second-screen/archive/2021/9569/MS010
3593,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 16,4,4,,RUS,Aslan Karatsev,aslan-karatsev,kc56,(5),POL,Hubert Hurkacz,hubert-hurkacz,hb71,57 64 62 ,2,1,17,13,0,0,2021-9569-kc56-hb71,/en/stats/second-screen/archive/2021/9569/MS012
3594,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 16,4,5,(6),ARG,Diego Schwartzman,diego-schwartzman,sm37,,RSA,Lloyd Harris,lloyd-harris,hg86,46 63 62 ,2,1,16,11,0,0,2021-9569-sm37-hg86,/en/stats/second-screen/archive/2021/9569/MS009
3595,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 16,4,6,,GBR,Cameron Norrie,cameron-norrie,n771,(8),GBR,Daniel Evans,daniel-evans,e687,76363 ,1,0,7,6,1,0,2021-9569-n771-e687,/en/stats/second-screen/archive/2021/9569/MS011
3596,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 16,4,7,(9),ITA,Lorenzo Sonego,lorenzo-sonego,su87,,USA,Sebastian Korda,sebastian-korda,k0ah,64 63 ,2,0,12,7,0,0,2021-9569-su87-k0ah,/en/stats/second-screen/archive/2021/9569/MS014
3597,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 16,4,8,,BUL,Grigor Dimitrov,grigor-dimitrov,d875,(LL),DEN,August Holmgren,august-holmgren,h09n,61 61 ,2,0,12,2,0,0,2021-9569-d875-h09n,/en/stats/second-screen/archive/2021/9569/MS013
3598,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,1,(1),RUS,Andrey Rublev,andrey-rublev,re44,,,Bye,,,,0,0,0,0,0,0,2021-9569-re44-,
3599,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,2,(2),NOR,Casper Ruud,casper-ruud,rh16,,,Bye,,,,0,0,0,0,0,0,2021-9569-rh16-,
3600,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,3,(4),CAN,Denis Shapovalov,denis-shapovalov,su55,,,Bye,,,,0,0,0,0,0,0,2021-9569-su55-,
3601,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,4,(5),POL,Hubert Hurkacz,hubert-hurkacz,hb71,(Q),AUS,Alex Bolt,alex-bolt,bi81,76261 ,1,0,7,6,1,0,2021-9569-hb71-bi81,/en/stats/second-screen/archive/2021/9569/MS024
3602,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,5,(6),ARG,Diego Schwartzman,diego-schwartzman,sm37,(Q),ITA,Federico Gaio,federico-gaio,gb53,62 63 ,2,0,12,5,0,0,2021-9569-sm37-gb53,/en/stats/second-screen/archive/2021/9569/MS019
3603,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,6,(8),GBR,Daniel Evans,daniel-evans,e687,(LL),RSA,Kevin Anderson,kevin-anderson,a678,761175 ,1,0,7,6,1,0,2021-9569-e687-a678,/en/stats/second-screen/archive/2021/9569/MS023
3604,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,7,(9),ITA,Lorenzo Sonego,lorenzo-sonego,su87,,GEO,Nikoloz Basilashvili,nikoloz-basilashvili,bg23,63 64 ,2,0,12,7,0,0,2021-9569-su87-bg23,/en/stats/second-screen/archive/2021/9569/MS028
3605,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,8,,BUL,Grigor Dimitrov,grigor-dimitrov,d875,,HUN,Marton Fucsovics,marton-fucsovics,f724,63 16 75 ,2,1,14,14,0,0,2021-9569-d875-f724,/en/stats/second-screen/archive/2021/9569/MS026
3606,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,9,,USA,Taylor Fritz,taylor-fritz,fb98,(Q),ITA,Salvatore Caruso,salvatore-caruso,ce25,64 762,2,0,13,10,1,0,2021-9569-fb98-ce25,/en/stats/second-screen/archive/2021/9569/MS021
3607,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,10,,RSA,Lloyd Harris,lloyd-harris,hg86,(Q),USA,Christopher Eubanks,christopher-eubanks,e865,36 61 64 ,2,1,15,11,0,0,2021-9569-hg86-e865,/en/stats/second-screen/archive/2021/9569/MS018
3608,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,11,(LL),DEN,August Holmgren,august-holmgren,h09n,,,Bye,,,,0,0,0,0,0,0,2021-9569-h09n-,
3609,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,12,,RUS,Aslan Karatsev,aslan-karatsev,kc56,,ARG,Federico Delbonis,federico-delbonis,d874,61 75 ,2,0,13,6,0,0,2021-9569-kc56-d874,/en/stats/second-screen/archive/2021/9569/MS025
3610,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,13,,USA,Sebastian Korda,sebastian-korda,k0ah,,USA,Tommy Paul,tommy-paul,pl56,63 57 61 ,2,1,17,11,0,0,2021-9569-k0ah-pl56,/en/stats/second-screen/archive/2021/9569/MS029
3611,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,14,(WC),GBR,Andy Murray,andy-murray,mc10,(LL),USA,Denis Kudla,denis-kudla,kb09,63 62 ,2,0,12,5,0,0,2021-9569-mc10-kb09,/en/stats/second-screen/archive/2021/9569/MS030
3612,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,15,(WC),USA,Brandon Nakashima,brandon-nakashima,n0ae,,ITA,Fabio Fognini,fabio-fognini,f510,67561 75 ,1,1,13,12,0,1,2021-9569-n0ae-f510,/en/stats/second-screen/archive/2021/9569/MS017
3613,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,Round of 32,5,16,,GBR,Cameron Norrie,cameron-norrie,n771,,GER,Dominik Koepfer,dominik-koepfer,ke73,62 75 ,2,0,13,7,0,0,2021-9569-n771-ke73,/en/stats/second-screen/archive/2021/9569/MS022
3614,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,2nd Round Qualifying,6,1,(7),AUS,Alex Bolt,alex-bolt,bi81,(2),RSA,Kevin Anderson,kevin-anderson,a678,67563 75 ,1,1,13,12,0,1,2021-9569-bi81-a678,/en/stats/second-screen/archive/2021/9569/QS005
3615,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,2nd Round Qualifying,6,2,,ITA,Federico Gaio,federico-gaio,gb53,(5),USA,Denis Kudla,denis-kudla,kb09,64 62 ,2,0,12,6,0,0,2021-9569-gb53-kb09,/en/stats/second-screen/archive/2021/9569/QS007
3616,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,2nd Round Qualifying,6,3,(6),ITA,Salvatore Caruso,salvatore-caruso,ce25,(AL),DEN,August Holmgren,august-holmgren,h09n,46 63 767,2,1,17,15,1,0,2021-9569-ce25-h09n,/en/stats/second-screen/archive/2021/9569/QS006
3617,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,2nd Round Qualifying,6,4,,USA,Christopher Eubanks,christopher-eubanks,e865,,BAR,Darian King,darian-king,kc86,76175 ,1,0,7,6,1,0,2021-9569-e865-kc86,/en/stats/second-screen/archive/2021/9569/QS004
3618,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,1st Round Qualifying,7,1,(2),RSA,Kevin Anderson,kevin-anderson,a678,,AUS,Jason Kubler,jason-kubler,kb95,63 75 ,2,0,13,8,0,0,2021-9569-a678-kb95,/en/stats/second-screen/archive/2021/9569/QS010
3619,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,1st Round Qualifying,7,2,(AL),DEN,August Holmgren,august-holmgren,h09n,(3),AUS,Jordan Thompson,jordan-thompson,tc61,64 766,2,0,13,10,1,0,2021-9569-h09n-tc61,/en/stats/second-screen/archive/2021/9569/QS012
3620,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,1st Round Qualifying,7,3,,ITA,Federico Gaio,federico-gaio,gb53,(4),USA,Steve Johnson,steve-johnson,j386,36 76463 ,1,1,10,12,1,0,2021-9569-gb53-j386,/en/stats/second-screen/archive/2021/9569/QS014
3621,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,1st Round Qualifying,7,4,(5),USA,Denis Kudla,denis-kudla,kb09,(WC),USA,Zachary Svajda,zachary-svajda,s0k7,36 62 64 ,2,1,15,12,0,0,2021-9569-kb09-s0k7,/en/stats/second-screen/archive/2021/9569/QS015
3622,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,1st Round Qualifying,7,5,(6),ITA,Salvatore Caruso,salvatore-caruso,ce25,,MEX,Ernesto Escobedo,ernesto-escobedo,e873,75 16 64 ,2,1,14,15,0,0,2021-9569-ce25-e873,/en/stats/second-screen/archive/2021/9569/QS013
3623,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,1st Round Qualifying,7,6,(7),AUS,Alex Bolt,alex-bolt,bi81,(WC),USA,Alafia Ayeni,alafia-ayeni,a09p,64 765,2,0,13,10,1,0,2021-9569-bi81-a09p,/en/stats/second-screen/archive/2021/9569/QS011
3624,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,1st Round Qualifying,7,7,,USA,Christopher Eubanks,christopher-eubanks,e865,(8),USA,Mitchell Krueger,mitchell-krueger,kc12,61 36 63 ,2,1,15,10,0,0,2021-9569-e865-kc12,/en/stats/second-screen/archive/2021/9569/QS009
3625,2021-9569,62,San Diego,san-diego,/en/scores/archive/san-diego/9569/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,661800.0,2021,1st Round Qualifying,7,8,,BAR,Darian King,darian-king,kc86,(AL),MEX,Lucas Gomez,lucas-gomez,gc87,62 36 61 ,2,1,15,9,0,0,2021-9569-kc86-gc87,/en/stats/second-screen/archive/2021/9569/QS008
3626,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Finals,1,1,(1),ITA,Jannik Sinner,jannik-sinner,s0ag,(2),FRA,Gael Monfils,gael-monfils,mc65,63 64 ,2,0,12,7,0,0,2021-7434-s0ag-mc65,
3627,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Semi-Finals,2,1,(1),ITA,Jannik Sinner,jannik-sinner,s0ag,(5),SRB,Filip Krajinovic,filip-krajinovic,kb05,63 75 ,2,0,13,8,0,0,2021-7434-s0ag-kb05,
3628,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Semi-Finals,2,2,(2),FRA,Gael Monfils,gael-monfils,mc65,,USA,Marcos Giron,marcos-giron,gc88,75 60 ,2,0,13,5,0,0,2021-7434-mc65-gc88,
3629,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Quarter-Finals,3,1,(1),ITA,Jannik Sinner,jannik-sinner,s0ag,,AUS,James Duckworth,james-duckworth,d994,76464 ,1,0,7,6,1,0,2021-7434-s0ag-d994,
3630,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Quarter-Finals,3,2,(2),FRA,Gael Monfils,gael-monfils,mc65,,ITA,Gianluca Mager,gianluca-mager,ml57,62 62 ,2,0,12,4,0,0,2021-7434-mc65-ml57,
3631,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Quarter-Finals,3,3,(5),SRB,Filip Krajinovic,filip-krajinovic,kb05,(LL),POL,Kamil Majchrzak,kamil-majchrzak,mq75,63 46 63 ,2,1,16,12,0,0,2021-7434-kb05-mq75,
3632,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Quarter-Finals,3,4,,USA,Marcos Giron,marcos-giron,gc88,(8),AUS,John Millman,john-millman,mh30,64 62 ,2,0,12,6,0,0,2021-7434-gc88-mh30,
3633,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 16,4,1,(1),ITA,Jannik Sinner,jannik-sinner,s0ag,(Q),BLR,Egor Gerasimov,egor-gerasimov,gc89,62 763,2,0,13,8,1,0,2021-7434-s0ag-gc89,
3634,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 16,4,2,(2),FRA,Gael Monfils,gael-monfils,mc65,,BLR,Ilya Ivashka,ilya-ivashka,i305,(W/O),0,0,0,0,0,0,2021-7434-mc65-i305,
3635,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 16,4,3,,USA,Marcos Giron,marcos-giron,gc88,(3),AUS,Alex de Minaur,alex-de-minaur,dh58,765762,1,0,7,6,1,0,2021-7434-gc88-dh58,
3636,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 16,4,4,(5),SRB,Filip Krajinovic,filip-krajinovic,kb05,,SRB,Laslo Djere,laslo-djere,db63,63 60 ,2,0,12,3,0,0,2021-7434-kb05-db63,
3637,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 16,4,5,(8),AUS,John Millman,john-millman,mh30,(Q),UKR,Illya Marchenko,illya-marchenko,me89,57 76063 ,1,1,12,13,1,0,2021-7434-mh30-me89,
3638,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 16,4,6,,AUS,James Duckworth,james-duckworth,d994,,FRA,Benoit Paire,benoit-paire,pd31,64 64 ,2,0,12,8,0,0,2021-7434-d994-pd31,
3639,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 16,4,7,,ITA,Gianluca Mager,gianluca-mager,ml57,,SRB,Miomir Kecmanovic,miomir-kecmanovic,ki95,76363 ,1,0,7,6,1,0,2021-7434-ml57-ki95,
3640,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 16,4,8,(LL),POL,Kamil Majchrzak,kamil-majchrzak,mq75,(WC),BUL,Dimitar Kuzmanov,dimitar-kuzmanov,kc33,75 61 ,2,0,13,6,0,0,2021-7434-mq75-kc33,
3641,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 32,5,1,(1),ITA,Jannik Sinner,jannik-sinner,s0ag,,,Bye,,,,0,0,0,0,0,0,2021-7434-s0ag-,
3642,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 32,5,2,(2),FRA,Gael Monfils,gael-monfils,mc65,,,Bye,,,,0,0,0,0,0,0,2021-7434-mc65-,
3643,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 32,5,3,(3),AUS,Alex de Minaur,alex-de-minaur,dh58,,,Bye,,,,0,0,0,0,0,0,2021-7434-dh58-,
3644,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 32,5,4,(5),SRB,Filip Krajinovic,filip-krajinovic,kb05,(WC),BUL,Alexandar Lazarov,alexandar-lazarov,li39,60 63 ,2,0,12,3,0,0,2021-7434-kb05-li39,
3645,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 32,5,5,,ITA,Gianluca Mager,gianluca-mager,ml57,(6),FRA,Adrian Mannarino,adrian-mannarino,me82,63 62 ,2,0,12,5,0,0,2021-7434-ml57-me82,
3646,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 32,5,6,,FRA,Benoit Paire,benoit-paire,pd31,(7),ESP,Alejandro Davidovich Fokina,alejandro-davidovich-fokina,dh50,64 75 ,2,0,13,9,0,0,2021-7434-pd31-dh50,
3647,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 32,5,7,(8),AUS,John Millman,john-millman,mh30,,SWE,Mikael Ymer,mikael-ymer,y268,62 64 ,2,0,12,6,0,0,2021-7434-mh30-y268,
3648,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 32,5,8,,SRB,Laslo Djere,laslo-djere,db63,(Q),ESP,Pedro Martinez,pedro-martinez,mo44,76563 ,1,0,7,6,1,0,2021-7434-db63-mo44,
3649,2021-7434,63,Sofia,sofia,/en/scores/archive/sofia/7434/2021/results,2021.09.27,2021,09,27,2021.10.03,2021,10,03,481270.0,2021,Round of 32,5,9,,AUS,James Duckworth,james-duckworth,d994,,FIN,Emil Ruusuvuori,emil-ruusuvuori,rh24,36 64 64 ,2,1,15,14,0,0,2021-7434-d994-rh24,
